"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.844163632E2,9.609417114E0,-7.529342651E-2,2.171983337E0,9.852110332E0
4.844263452E2,9.580527191E0,-1.128652954E-1,2.119741974E0,9.812876534E0
4.844363272E2,9.532776489E0,-1.459465027E-1,2.136357422E0,9.770319903E0
4.844463092E2,9.522897034E0,-1.905537415E-1,2.218237152E0,9.779696044E0
4.844562902E2,9.505682831E0,-1.799258423E-1,2.270328827E0,9.774700628E0
4.844662722E2,9.500443726E0,-1.423539734E-1,2.376308441E0,9.794158333E0
4.844762542E2,9.448052673E0,-8.786727905E-2,2.491718445E0,9.771493273E0
4.844862362E2,9.398805084E0,-7.723937988E-2,2.540217590E0,9.736334441E0
4.844962182E2,9.326505432E0,-7.229965210E-2,2.552342377E0,9.669714702E0
4.845061992E2,9.284891968E0,-4.595443726E-2,2.562072144E0,9.632006246E0
4.845161812E2,9.296567688E0,-2.829116821E-2,2.530487823E0,9.634850273E0
4.845261632E2,9.309889984E0,-8.083190918E-3,2.531385956E0,9.647902970E0
4.845361452E2,9.333241425E0,1.571731567E-2,2.503992920E0,9.663313255E0
4.845461272E2,9.338630219E0,4.640350342E-2,2.491419067E0,9.665367898E0
4.845561082E2,9.333241425E0,7.229965210E-2,2.474055176E0,9.655856862E0
4.845660902E2,9.289532318E0,6.840774536E-2,2.459385681E0,9.609821447E0
4.845760722E2,9.297615509E0,4.625381470E-2,2.395618286E0,9.601394719E0
4.845860542E2,9.319919128E0,-3.772155762E-2,2.329455872E0,9.606699752E0
4.845960352E2,9.361083527E0,-1.531315613E-1,2.257156219E0,9.630580889E0
4.846060172E2,9.406738586E0,-2.441423035E-1,2.227517853E0,9.669962362E0
4.846159992E2,9.414073334E0,-3.189866638E-1,2.262545013E0,9.687395892E0
4.846259812E2,9.454339600E0,-3.716770935E-1,2.321971436E0,9.742393570E0
4.846359632E2,9.487869873E0,-3.543132019E-1,2.417023773E0,9.797306594E0
4.846459442E2,9.520202637E0,-3.505709839E-1,2.432441711E0,9.832290218E0
4.846559262E2,9.520801392E0,-3.086581421E-1,2.423161011E0,9.829172817E0
4.846659082E2,9.528136139E0,-2.664459229E-1,2.374362488E0,9.823134374E0
4.846758902E2,9.540859680E0,-2.243833923E-1,2.333647156E0,9.824676096E0
4.846858722E2,9.535770264E0,-1.757345581E-1,2.284549255E0,9.807189325E0
4.846958532E2,9.507479095E0,-1.818717957E-1,2.252815247E0,9.772431255E0
4.847058352E2,9.496701508E0,-1.893562317E-1,2.279609528E0,9.768306655E0
4.847158172E2,9.503886566E0,-1.868115234E-1,2.240091705E0,9.766103074E0
4.847257992E2,9.480834503E0,-1.616638184E-1,2.174528046E0,9.728357019E0
4.847357812E2,9.448950806E0,-2.074685669E-1,2.146985321E0,9.692020455E0
4.847457611E2,9.459279327E0,-2.609074402E-1,2.145338745E0,9.703015841E0
4.847557431E2,9.463919678E0,-3.053649902E-1,2.195634155E0,9.720073703E0
4.847657251E2,9.441017303E0,-3.061134338E-1,2.184257813E0,9.695230547E0
4.847757071E2,9.420509949E0,-2.812651062E-1,2.210603027E0,9.680489838E0
4.847856881E2,9.403295746E0,-2.285746765E-1,2.246827698E0,9.670700697E0
4.847956701E2,9.368118896E0,-1.546284485E-1,2.281256104E0,9.643116251E0
4.848056521E2,9.329648895E0,-9.056167603E-2,2.349514160E0,9.621370314E0
4.848156341E2,9.308393097E0,-2.320175171E-2,2.409838715E0,9.615302543E0
4.848256161E2,9.301657104E0,2.365081787E-2,2.446662140E0,9.618084002E0
4.848355971E2,9.281000061E0,3.038681030E-2,2.460583191E0,9.601685015E0
4.848455791E2,9.318721619E0,4.909790039E-2,2.471809845E0,9.641100929E0
4.848555611E2,9.343869324E0,8.741821289E-2,2.536774750E0,9.682497716E0
4.848655431E2,9.365873566E0,8.951385498E-2,2.589465179E0,9.717660742E0
4.848755251E2,9.388775940E0,1.143621826E-1,2.574047241E0,9.735908358E0
4.848855061E2,9.357790375E0,1.474433899E-1,2.606230316E0,9.715061333E0
4.848954881E2,9.372759247E0,8.098159790E-2,2.588866425E0,9.724063106E0
4.849054701E2,9.455237732E0,6.496490479E-2,2.552342377E0,9.793885471E0
4.849154521E2,9.423204346E0,1.390608215E-1,2.522254944E0,9.755915542E0
4.849254341E2,9.470955048E0,1.444496155E-1,2.437531128E0,9.780665274E0
4.849354151E2,9.476343842E0,2.420466614E-1,2.435585175E0,9.787326210E0
4.849453971E2,9.496402130E0,3.354524231E-1,2.318378906E0,9.781056308E0
4.849553791E2,9.534722443E0,5.785469055E-1,2.350112915E0,9.837107262E0
4.849653611E2,9.565408630E0,7.069798279E-1,2.256856842E0,9.853439275E0
4.849753421E2,9.658664703E0,7.250921631E-1,2.097588043E0,9.910370230E0
4.849853241E2,9.685608673E0,7.213499451E-1,2.003733215E0,9.916970702E0
4.849953061E2,9.691296844E0,6.024971008E-1,1.816023560E0,9.878369241E0
4.850052881E2,9.809101868E0,4.215234375E-1,1.679956512E0,9.960844108E0
4.850152701E2,9.745184784E0,3.059637451E-1,1.708247681E0,9.898502433E0
4.850252511E2,9.691446533E0,2.022294617E-1,1.885778503E0,9.875281931E0
4.850352331E2,9.784702606E0,6.661148071E-2,1.948797455E0,9.977106479E0
4.850452151E2,9.760902100E0,9.984237671E-2,2.197280731E0,1.000565944E1
4.850551971E2,9.666897583E0,1.065783691E-1,2.293081512E0,9.935717923E0
4.850651791E2,9.655072174E0,1.011895752E-1,2.331102448E0,9.933010452E0
4.850751601E2,9.666897583E0,3.011737061E-1,2.672841797E0,1.003412666E1
4.850851421E2,9.564959564E0,5.203179932E-1,2.919528809E0,1.001413155E1
4.850951241E2,9.418114929E0,5.478607178E-1,2.735112305E0,9.822519000E0
4.851051061E2,9.375902710E0,3.725752258E-1,2.383493500E0,9.681291504E0
4.851150881E2,9.439819794E0,3.097059631E-1,2.314786377E0,9.724420368E0
4.851250691E2,9.564959564E0,3.103047180E-1,2.285297699E0,9.839071402E0
4.851350511E2,9.731563110E0,2.444416809E-1,2.248474274E0,9.990931331E0
4.851450331E2,9.791588287E0,1.935475159E-1,2.261197815E0,1.005115304E1
4.851550151E2,9.721683655E0,2.335144043E-1,2.176773376E0,9.965139457E0
4.851649971E2,9.611363068E0,3.628454590E-1,2.039059753E0,9.831974447E0
4.851749781E2,9.561516724E0,5.525010681E-1,1.998943176E0,9.783845528E0
4.851849601E2,9.546398163E0,7.852670288E-1,2.000290375E0,9.785270756E0
4.851949421E2,9.706714783E0,1.078507233E0,1.949695587E0,9.959156722E0
4.852049241E2,9.704020386E0,1.322499847E0,1.917362823E0,9.979644167E0
4.852149061E2,9.622290344E0,1.504521332E0,1.920206909E0,9.926693834E0
4.852248871E2,9.358838196E0,1.654808807E0,1.893712006E0,9.690840507E0
4.852348691E2,9.134454803E0,1.640588379E0,1.798060913E0,9.453190881E0
4.852448511E2,8.982670441E0,1.536405029E0,1.686243439E0,9.267811262E0
4.852548331E2,8.993148651E0,1.507964172E0,1.577419739E0,9.254130518E0
4.852648151E2,8.568481750E0,1.485361176E0,1.617686005E0,8.845455632E0
4.852747961E2,7.585026855E0,1.206042023E0,1.867965546E0,7.904205529E0
4.852847781E2,7.521109772E0,6.936575317E-1,2.315385132E0,7.899953245E0
4.852947601E2,7.654781799E0,3.092568970E-1,2.924169159E0,8.200127407E0
4.853047421E2,8.311915283E0,9.295669556E-2,3.640878754E0,9.074831939E0
4.853147241E2,9.196575623E0,1.323248291E-1,4.138144684E0,1.008557160E1
4.853247051E2,9.957293701E0,3.471281433E-1,4.275109863E0,1.084180613E1
4.853346871E2,9.983938293E0,5.846841431E-1,3.956123199E0,1.075508206E1
4.853446691E2,9.550888824E0,7.405101013E-1,3.326831818E0,1.014079102E1
4.853546511E2,9.197024689E0,6.587800598E-1,2.793490906E0,9.634461362E0
4.853646321E2,8.994795227E0,4.725672913E-1,2.699037323E0,9.402896548E0
4.853746141E2,8.849148102E0,3.378474426E-1,2.982398071E0,9.344317058E0
4.853845961E2,8.915160828E0,3.760180664E-1,3.454665985E0,9.568500365E0
4.853945781E2,9.174571381E0,6.661148071E-1,3.858077087E0,9.975030214E0
4.854045601E2,9.309590607E0,1.032103729E0,4.128414917E0,1.023608935E1
4.854145411E2,9.431886292E0,1.352287903E0,4.151017914E0,1.039327241E1
4.854245231E2,9.534123688E0,1.774260406E0,3.920048218E0,1.046012870E1
4.854345051E2,9.639953613E0,2.234553223E0,3.535946960E0,1.050832311E1
4.854444871E2,9.685159607E0,2.575843506E0,3.135679321E0,1.050094144E1
4.854544691E2,9.797126770E0,2.720293121E0,2.924019470E0,1.057986661E1
4.854644501E2,9.763446808E0,2.620899811E0,2.769690399E0,1.048165990E1
4.854744321E2,9.677226105E0,2.239942017E0,2.445015564E0,1.022957215E1
4.854844141E2,9.473649445E0,1.744622040E0,1.906435547E0,9.819787999E0
4.854943961E2,9.085207214E0,1.231638794E0,1.404978333E0,9.275337641E0
4.855043781E2,8.479416962E0,6.674620056E-1,1.088835754E0,8.575055734E0
4.855143591E2,7.843239899E0,2.095642090E-1,1.244062958E0,7.944055759E0
4.855243411E2,7.820187836E0,-1.204994202E-1,2.009571075E0,8.075161534E0
4.855343231E2,8.689130859E0,-4.480183411E-1,3.126248932E0,9.245277060E0
4.855443051E2,9.813742218E0,-8.211923218E-1,4.009113007E0,1.063282090E1
4.855542871E2,1.075648178E1,-1.222657471E0,4.583618317E0,1.175611962E1
4.855642681E2,1.112217133E1,-1.394949188E0,4.944218445E0,1.225128052E1
4.855742501E2,1.068852310E1,-1.220112762E0,4.776716766E0,1.177073593E1
4.855842321E2,1.030906219E1,-1.082698517E0,3.837120667E0,1.105316671E1
4.855942141E2,1.030038025E1,-9.481283569E-1,2.740351410E0,1.070076196E1
4.856041961E2,1.025831772E1,-1.256487122E0,1.586101685E0,1.045598206E1
4.856141771E2,1.029364426E1,-2.049088898E0,9.101074219E-1,1.053499753E1
4.856241591E2,1.038435562E1,-2.949765930E0,5.243595886E-1,1.080790977E1
4.856341411E2,1.043809387E1,-3.721411285E0,2.655477905E-1,1.108481941E1
4.856441231E2,1.074779984E1,-4.202810211E0,3.046165466E-1,1.154433221E1
4.856541051E2,1.110061615E1,-4.212689667E0,6.007008362E-1,1.188828308E1
4.856640861E2,1.093775482E1,-3.536396027E0,9.744735718E-1,1.153647156E1
4.856740681E2,1.049467621E1,-2.595303040E0,1.219514008E0,1.087938606E1
4.856840501E2,1.012778915E1,-1.788031769E0,1.535357208E0,1.039838894E1
4.856940321E2,9.695488129E0,-1.230441284E0,1.887574768E0,9.953864290E0
4.857040141E2,9.327403564E0,-1.084494781E0,1.892813873E0,9.579109068E0
4.857139951E2,9.119036865E0,-1.239572296E0,1.521136780E0,9.327766610E0
4.857239771E2,8.924291840E0,-1.386865997E0,1.302890625E0,9.124905814E0
4.857339591E2,8.750952301E0,-1.481319580E0,1.359472961E0,8.978955430E0
4.857439411E2,8.657696228E0,-1.614692230E0,1.431173859E0,8.922510498E0
4.857539242E2,8.755143585E0,-1.746118927E0,1.519041138E0,9.055879664E0
4.857639052E2,9.051377563E0,-1.804796906E0,1.498384094E0,9.350394781E0
4.857738872E2,9.335486755E0,-1.738035736E0,1.383123779E0,9.596098820E0
4.857838692E2,9.890831909E0,-1.568438416E0,1.382674713E0,1.010941859E1
4.857938512E2,1.052281769E1,-1.353335724E0,1.471739502E0,1.071107963E1
4.858038332E2,1.090407486E1,-1.153950348E0,1.499581604E0,1.106703189E1
4.858138142E2,1.106005051E1,-7.659571838E-1,1.471140747E0,1.118372312E1
4.858237962E2,1.045650558E1,-4.598437500E-1,1.483265533E0,1.057118924E1
4.858337782E2,9.777517548E0,-1.761836243E-1,1.548679504E0,9.900974612E0
4.858437602E2,9.581874390E0,6.466552734E-2,1.433119812E0,9.688670231E0
4.858537422E2,9.693542175E0,2.279759216E-1,1.006956024E0,9.748368754E0
4.858637232E2,9.829459534E0,7.783813477E-3,3.303630066E-1,9.835012711E0
4.858737052E2,9.586963806E0,-7.699987793E-1,-3.972738647E-1,9.626037589E0
4.858836872E2,8.925489349E0,-1.793420563E0,-8.379574585E-1,9.142367863E0
4.858936692E2,8.456215210E0,-2.577789459E0,-8.036787415E-1,8.876850438E0
4.859036512E2,8.408763885E0,-3.189866638E0,-3.761677551E-1,9.001336647E0
4.859136322E2,8.761879578E0,-3.668571167E0,1.806742859E-1,9.500610051E0
4.859236142E2,8.302335205E0,-3.728147278E0,5.710624695E-1,9.118879554E0
4.859335962E2,7.968229980E0,-3.554059296E0,8.006849670E-1,8.761570802E0
4.859435782E2,8.144413605E0,-3.130889282E0,9.163943481E-1,8.773466776E0
4.859535602E2,8.458310852E0,-2.611619110E0,1.156195679E0,8.927506107E0
4.859635422E2,8.756041718E0,-2.454745331E0,1.624122620E0,9.237522151E0
4.859735232E2,8.926686859E0,-2.426304474E0,2.073188782E0,9.480021277E0
4.859835052E2,9.269174652E0,-2.454445953E0,2.357896729E0,9.874288868E0
4.859934872E2,9.680818634E0,-2.409689026E0,2.277962952E0,1.023298421E1
4.860034692E2,9.839189301E0,-2.129172363E0,1.850751343E0,1.023563880E1
4.860134512E2,9.708211670E0,-1.802850952E0,1.501527557E0,9.987703960E0
4.860234322E2,9.456884308E0,-1.522483978E0,1.334624634E0,9.671186131E0
4.860334142E2,9.353898468E0,-1.119971008E0,1.300645294E0,9.510069915E0
4.860433962E2,9.322763214E0,-5.535488892E-1,1.156345367E0,9.410497592E0
4.860533782E2,9.312883759E0,1.131646729E-1,8.770262146E-1,9.354773387E0
4.860633602E2,9.184001770E0,6.538403320E-1,6.530918884E-1,9.230380529E0
4.860733412E2,8.960366821E0,1.008003845E0,6.137237549E-1,9.037748734E0
4.860833232E2,9.171727295E0,1.106948090E0,6.968009949E-1,9.264526284E0
4.860933052E2,9.488169250E0,1.127904510E0,8.611592102E-1,9.593702075E0
4.861032872E2,9.547895050E0,1.095721436E0,1.099164276E0,9.673213916E0
4.861132692E2,9.429341583E0,7.909552002E-1,1.494192810E0,9.579702760E0
4.861232502E2,9.494456177E0,1.224453735E-1,1.839674377E0,9.671819517E0
4.861332322E2,9.761650543E0,-8.361611938E-1,2.116299133E0,1.002335816E1
4.861432142E2,1.002555176E1,-1.882485352E0,2.351909180E0,1.046837695E1
4.861531962E2,1.024095383E1,-2.822979584E0,2.529739380E0,1.091997850E1
4.861631782E2,1.036474640E1,-3.283422089E0,2.318977661E0,1.111694589E1
4.861731592E2,1.042028091E1,-3.332220612E0,1.657652893E0,1.106497906E1
4.861831412E2,1.029993118E1,-3.061583405E0,1.024170227E0,1.079401686E1
4.861931232E2,9.933343506E0,-2.628084869E0,7.662565613E-1,1.030365432E1
4.862031052E2,9.492061157E0,-2.317630463E0,8.415499878E-1,9.807081235E0
4.862130872E2,9.008117523E0,-2.273921356E0,9.915380859E-1,9.343449439E0
4.862230682E2,8.799002380E0,-2.268083496E0,1.121467896E0,9.155563111E0
4.862330502E2,8.891659698E0,-2.081122284E0,1.138682098E0,9.202677821E0
4.862430322E2,8.979227600E0,-1.884880371E0,1.065783691E0,9.236622607E0
4.862530142E2,9.045539703E0,-1.820214844E0,8.898994446E-1,9.269675918E0
4.862629962E2,9.178313599E0,-1.703158264E0,7.265890503E-1,9.363232360E0
4.862729782E2,9.258995819E0,-1.448537750E0,7.647596741E-1,9.402772067E0
4.862829592E2,9.124126282E0,-9.906399536E-1,9.551637268E-1,9.227317360E0
4.862929412E2,9.240284729E0,-5.303471375E-1,1.220861206E0,9.335664521E0
4.863029232E2,9.733359375E0,-2.644999695E-1,1.553319855E0,9.860073404E0
4.863129052E2,1.008393036E1,-2.983296204E-1,1.991608429E0,1.028305189E1
4.863228872E2,1.026460464E1,-5.273533630E-1,2.439028015E0,1.056357268E1
4.863328682E2,1.032552795E1,-6.435118103E-1,2.688858490E0,1.068927476E1
4.863428502E2,1.034244278E1,-7.770341492E-1,2.704725494E0,1.071846280E1
4.863528322E2,1.045620621E1,-1.001866608E0,2.609224091E0,1.082330981E1
4.863628142E2,1.025337799E1,-1.327140198E0,2.289788361E0,1.058943776E1
4.863727962E2,9.831255798E0,-1.692230988E0,2.081122284E0,1.019059892E1
4.863827772E2,9.401948547E0,-1.826950836E0,2.277064819E0,9.844765616E0
4.863927592E2,8.800798645E0,-1.491049347E0,2.517015839E0,9.274300711E0
4.864027412E2,8.099956055E0,-7.197033691E-1,2.603685608E0,8.538526792E0
4.864127232E2,7.809260559E0,4.400848389E-2,2.756966858E0,8.281748214E0
4.864227052E2,8.019124146E0,6.300398254E-1,3.005749512E0,8.587073563E0
4.864326862E2,8.405770111E0,1.065484314E0,3.208577728E0,9.060198619E0
4.864426682E2,8.646469574E0,1.293909302E0,3.287164307E0,9.340293708E0
4.864526502E2,8.664731598E0,1.389560394E0,3.294199677E0,9.373377367E0
4.864626322E2,8.729546814E0,1.367406464E0,3.185974731E0,9.392828275E0
4.864726142E2,8.801696777E0,1.215173035E0,2.957699432E0,9.364534030E0
4.864825952E2,8.878636780E0,9.810598755E-1,2.678829346E0,9.325706204E0
4.864925772E2,8.922645264E0,6.333329773E-1,2.380050659E0,9.256314078E0
4.865025592E2,9.191336517E0,2.562670898E-1,2.134261780E0,9.439354488E0
4.865125412E2,9.616751862E0,8.247848511E-2,2.171833649E0,9.859289045E0
4.865225232E2,1.010458740E1,4.730163574E-2,2.306104431E0,1.036450875E1
4.865325052E2,1.051368668E1,2.080673218E-2,2.392923889E0,1.078258435E1
4.865424862E2,1.072310120E1,9.744735718E-2,2.549797668E0,1.102251620E1
4.865524682E2,1.080408279E1,2.504292297E-1,2.714904327E0,1.114278355E1
4.865624502E2,1.071995773E1,3.984713745E-1,2.917133789E0,1.111692146E1
4.865724322E2,1.044138702E1,6.072871399E-1,2.947370911E0,1.086638652E1
4.865824142E2,1.082054855E1,4.894821167E-1,2.551743622E0,1.112812919E1
4.865923952E2,1.077609100E1,2.835104370E-1,1.852098541E0,1.093776872E1
4.866023772E2,9.880054321E0,1.085243225E-1,1.606459351E0,1.001039273E1
4.866123592E2,8.044271851E0,-8.581654358E-1,1.354682922E0,8.202555903E0
4.866223412E2,6.365812225E0,-2.664010162E0,1.228495331E0,7.009259320E0
4.866323232E2,6.259832611E0,-4.087400208E0,1.929936676E0,7.721204592E0
4.866423042E2,6.788982239E0,-4.123026123E0,2.740052032E0,8.402232405E0
4.866522862E2,7.791447601E0,-2.906206512E0,2.976111145E0,8.832322999E0
4.866622682E2,9.042396240E0,-1.550924835E0,3.180585938E0,9.710119696E0
4.866722502E2,1.018392242E1,-6.759942627E-1,3.481460266E0,1.078377530E1
4.866822322E2,1.083192490E1,-4.715194702E-2,3.461401978E0,1.137163682E1
4.866922132E2,1.133158585E1,5.144801331E-1,2.991978149E0,1.173121736E1
4.867021952E2,1.138532410E1,1.180145874E0,2.345622253E0,1.168418987E1
4.867121772E2,1.117052078E1,1.777852936E0,1.526824951E0,1.141369747E1
4.867221592E2,1.087398743E1,1.797611847E0,8.415499878E-1,1.105365176E1
4.867321412E2,1.068448151E1,9.469308472E-1,8.328680420E-1,1.075864733E1
4.867421232E2,1.060843964E1,6.002517700E-2,1.212179260E0,1.067763893E1
4.867521043E2,1.022284149E1,-1.407073975E-1,1.792073364E0,1.037968273E1
4.867620863E2,9.943672028E0,-1.386117554E-1,2.275717621E0,1.020170169E1
4.867720683E2,9.999954987E0,-1.685494995E-1,2.550845490E0,1.032154646E1
4.867820503E2,9.881551208E0,-1.691482544E-2,3.171903992E0,1.037816532E1
4.867920323E2,9.817783813E0,2.139051819E-1,3.561992798E0,1.044616806E1
4.868020133E2,9.618248749E0,3.460803223E-1,3.505859528E0,1.024312118E1
4.868119953E2,9.495054932E0,5.902226257E-1,3.594774628E0,1.016989850E1
4.868219773E2,9.378297729E0,7.632627869E-1,3.519930267E0,1.004614092E1
4.868319593E2,9.557175751E0,8.282276917E-1,3.269501038E0,1.013485108E1
4.868419413E2,9.588011627E0,8.261320496E-1,3.146905975E0,1.012499276E1
4.868519223E2,9.601932678E0,9.445358276E-1,3.178340607E0,1.015830242E1
4.868619043E2,9.698631592E0,1.037642212E0,3.277284851E0,1.028983732E1
4.868718863E2,9.823921051E0,1.075812836E0,3.288960571E0,1.041556814E1
4.868818683E2,9.911788330E0,1.177601166E0,3.259621582E0,1.050025834E1
4.868918503E2,9.653275909E0,1.266067200E0,3.002007294E0,1.018826333E1
4.869018323E2,9.129515076E0,1.098266144E0,2.728076935E0,9.591487778E0
4.869118133E2,8.451574860E0,7.626640320E-1,2.491119690E0,8.844006521E0
4.869217953E2,7.739206238E0,4.695735168E-1,2.297572174E0,8.086695887E0
4.869317773E2,7.121141510E0,-4.477189636E-1,1.553020477E0,7.302258642E0
4.869417593E2,7.720644836E0,-1.034199371E0,1.434616699E0,7.920609200E0
4.869517413E2,8.708291016E0,-9.550140381E-1,1.727258148E0,8.929154772E0
4.869617223E2,9.118138733E0,-5.472619629E-1,2.054627380E0,9.362768996E0
4.869717043E2,9.164542236E0,-6.545887756E-1,2.035317535E0,9.410623695E0
4.869816863E2,9.910590820E0,-5.209167480E-1,2.399809570E0,1.021030120E1
4.869916683E2,9.226363678E0,4.026626587E-2,3.130290527E0,9.743003997E0
4.870016503E2,8.898844757E0,-5.439688110E-1,2.761607208E0,9.333371012E0
4.870116323E2,1.007285339E1,-2.085313568E0,1.899250488E0,1.046030882E1
4.870216133E2,1.047791107E1,-3.181484070E0,1.564845886E0,1.106151906E1
4.870315953E2,9.779912567E0,-2.757715302E0,2.424957275E0,1.044663110E1
4.870415773E2,1.021775208E1,-2.297721863E0,2.666105804E0,1.080694700E1
4.870515593E2,1.024215134E1,-1.431173859E0,2.326312408E0,1.060007793E1
4.870615413E2,9.563762054E0,1.910028076E-1,2.678679657E0,9.933647437E0
4.870715223E2,8.655450897E0,1.138382721E0,2.867137756E0,9.188755322E0
4.870815043E2,8.234975281E0,1.493444366E0,2.983894958E0,8.885315024E0
4.870914863E2,7.766599274E0,1.042581940E0,2.849773865E0,8.338360298E0
4.871014683E2,7.487429810E0,6.960525513E-2,2.687211914E0,7.955347756E0
4.871114503E2,7.449708252E0,-1.120270386E0,2.795287170E0,8.035346237E0
4.871214313E2,7.697592773E0,-2.061662750E0,3.351231079E0,8.644890835E0
4.871314133E2,8.438402252E0,-2.507735138E0,4.284689941E0,9.790502336E0
4.871413953E2,9.472901001E0,-1.869462433E0,5.485941925E0,1.110523759E1
4.871513773E2,9.496851196E0,-1.409468994E0,5.374274139E0,1.100270912E1
4.871613593E2,9.057664490E0,-1.710343323E0,3.692970428E0,9.929984435E0
4.871713413E2,8.504414978E0,-1.967209167E0,3.115621033E0,9.268337523E0
4.871813223E2,9.098379822E0,-2.073188782E0,3.011886749E0,9.805615172E0
4.871913043E2,1.042701691E1,-1.805545349E0,3.362308044E0,1.110350354E1
4.872012863E2,8.815917206E0,-1.155447235E0,3.674409027E0,9.620641153E0
4.872112683E2,7.848928070E0,-1.222807159E0,2.434836731E0,8.308390885E0
4.872212503E2,7.614515533E0,-2.521207123E0,-4.941224670E-1,8.036260895E0
4.872312313E2,9.493857422E0,-2.902763672E0,-1.907183990E0,1.010923916E1
4.872412133E2,9.324559479E0,-4.372856598E0,-1.991309052E0,1.048973765E1
4.872511953E2,1.191626999E1,-4.044140167E0,4.984634399E-2,1.258392009E1
4.872611773E2,1.239377701E1,-3.161276093E0,2.694097595E0,1.307124848E1
4.872711593E2,1.169996979E1,-1.827998657E0,4.149970093E0,1.254803267E1
4.872811413E2,1.119237534E1,-1.076710968E0,3.664379883E0,1.182608355E1
4.872911223E2,1.078926361E1,-2.174977112E-1,3.477119293E0,1.133780724E1
4.873011043E2,9.957144012E0,1.227447510E-1,3.417842560E0,1.052812571E1
4.873110863E2,9.566606140E0,-3.412902832E-2,3.589236145E0,1.021781454E1
4.873210683E2,9.304351501E0,-7.708969116E-2,3.971840515E0,1.011693712E1
4.873310503E2,8.925189972E0,3.760180664E-1,4.662803650E0,1.007681217E1
4.873410313E2,8.770860901E0,9.580078125E-1,4.908742218E0,1.009660983E1
4.873510133E2,9.443711700E0,1.858984222E0,3.862268372E0,1.037095126E1
