"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.836482581E2,1.642291088E0,-1.080393837E0,2.334265206E0,3.051747846E0
1.836582391E2,9.422714934E-1,-1.775636256E0,2.339595528E0,3.084552953E0
1.836682211E2,5.000860423E-2,-2.349162742E0,1.951693581E0,3.054533399E0
1.836782021E2,-8.239229715E-1,-2.733546713E0,1.077386906E0,3.051538831E0
1.836881831E2,-1.734314276E0,-2.853486262E0,-2.824000508E-1,3.351116179E0
1.836981651E2,-2.439299326E0,-2.852140233E0,-1.691397175E0,4.116516672E0
1.837081461E2,-2.894064769E0,-2.874340941E0,-2.792351868E0,4.943144312E0
1.837181271E2,-3.077676111E0,-2.836267966E0,-3.697566925E0,5.584667169E0
1.837281091E2,-3.255200210E0,-2.655682850E0,-4.663654420E0,6.276834581E0
1.837380901E2,-3.015041030E0,-2.372279710E0,-5.400999423E0,6.624875712E0
1.837480721E2,-2.476586143E0,-1.975549636E0,-5.777763010E0,6.589295917E0
1.837580531E2,-1.703982722E0,-1.381473110E0,-5.621798472E0,6.034620380E0
1.837680341E2,-9.887457481E-1,-8.627259716E-1,-5.143041319E0,5.307804467E0
1.837780161E2,-4.828455269E-1,-5.089223546E-1,-4.733181322E0,4.784887375E0
1.837879971E2,-2.238311228E-1,-3.144310981E-1,-4.340118037E0,4.357245904E0
1.837979791E2,-2.165925622E-2,-2.339772114E-1,-3.919354738E0,3.926392240E0
1.838079601E2,1.022961608E-1,-3.411382556E-2,-3.536196052E0,3.537839846E0
1.838179411E2,2.099059787E-1,1.733997649E-1,-3.520485168E0,3.530997567E0
1.838279231E2,2.526195967E-1,3.361377168E-1,-3.550602422E0,3.575413652E0
1.838379041E2,2.195579776E-1,3.934760982E-1,-3.421076070E0,3.450621773E0
1.838478861E2,1.633209193E-1,4.122816208E-1,-3.068642163E0,3.100518438E0
1.838578671E2,1.686977264E-1,4.028620487E-1,-2.659618903E0,2.695242005E0
1.838678481E2,2.686202100E-1,3.019782829E-1,-2.025080230E0,2.065017588E0
1.838778301E2,5.864842084E-1,9.915620595E-2,-9.698308825E-1,1.137702782E0
1.838878111E2,1.161103539E0,-3.742890447E-2,3.175236905E-1,1.204318747E0
1.838977921E2,1.994678217E0,7.035866886E-2,1.644231194E0,2.585959735E0
1.839077741E2,2.861770305E0,4.473318779E-1,2.854953913E0,4.067013269E0
1.839177551E2,3.591679696E0,8.430474597E-1,3.901664572E0,5.369718660E0
1.839277371E2,3.849147804E0,1.317898381E0,4.786722522E0,6.282157867E0
1.839377181E2,3.442804323E0,1.408928711E0,4.642378156E0,5.948920631E0
1.839476991E2,2.538218135E0,1.099359865E0,3.588753165E0,4.531036603E0
1.839576811E2,1.793492776E0,9.833391201E-1,3.598102863E0,4.138830315E0
1.839676621E2,1.397297430E0,5.921796888E-1,4.644469121E0,4.886124262E0
1.839776431E2,9.877648777E-1,-1.282705159E-1,5.447773640E0,5.538083641E0
1.839876251E2,5.921671173E-1,-9.008416316E-1,6.294579690E0,6.386228231E0
1.839976061E2,1.609539664E-1,-1.648115207E0,7.163489385E0,7.352398934E0
1.840075881E2,-2.742569259E-1,-2.035267396E0,7.190707004E0,7.478221543E0
1.840175691E2,-5.428569630E-1,-1.968846096E0,5.802635311E0,6.151554696E0
1.840275501E2,2.046335444E-1,-1.357279378E0,3.763796582E0,4.006275940E0
1.840375321E2,1.934893361E0,-2.608492604E-1,2.847037953E0,3.452170297E0
1.840475131E2,3.510396967E0,5.900217739E-1,2.598378675E0,4.407106114E0
1.840574951E2,4.310018618E0,9.979939967E-1,2.288722413E0,4.981014233E0
1.840674761E2,4.223690911E0,8.571120599E-1,1.901315140E0,4.710541928E0
1.840774571E2,3.567638285E0,3.230107176E-1,1.619737208E0,3.931402736E0
1.840874391E2,2.682390008E0,-1.750124270E-1,1.479922096E0,3.068552576E0
1.840974201E2,1.700873757E0,-5.992466336E-1,1.135490688E0,2.131057758E0
1.841074011E2,5.821575612E-1,-9.174389532E-1,5.743807644E-1,1.229030073E0
1.841173831E2,-3.201216084E-1,-1.135544775E0,-1.715175462E-1,1.192207217E0
1.841273641E2,-9.796404639E-1,-1.220498094E0,-1.118675850E0,1.923732490E0
1.841373461E2,-1.461536403E0,-1.206356895E0,-2.233243446E0,2.928952357E0
1.841473271E2,-1.770969594E0,-1.001414910E0,-3.328232810E0,3.900807450E0
1.841573081E2,-1.874420287E0,-7.144514000E-1,-4.306688921E0,4.750943241E0
1.841672901E2,-1.824870104E0,-3.823953322E-1,-5.131572590E0,5.459799844E0
1.841772711E2,-1.638463208E0,-8.816197872E-2,-5.624186475E0,5.858652382E0
1.841872531E2,-1.561857667E0,1.030408037E-1,-5.851538499E0,6.057269978E0
1.841972341E2,-1.506790636E0,1.370283294E-1,-5.966932130E0,6.155767526E0
1.842072151E2,-1.554113030E0,6.986896455E-2,-5.992269285E0,6.190915939E0
1.842171971E2,-1.665191708E0,-4.441808134E-2,-5.853634141E0,6.086038864E0
1.842271781E2,-1.840553799E0,-1.551108438E-1,-5.539206551E0,5.839050169E0
1.842371591E2,-1.920233514E0,-9.965760469E-2,-5.245782160E0,5.587079636E0
1.842471411E2,-1.913253400E0,3.768238127E-3,-4.959767945E0,5.315999515E0
1.842571221E2,-1.879770489E0,4.983114123E-2,-4.502237939E0,4.879156350E0
1.842671041E2,-1.707358319E0,1.359770000E-1,-3.646390924E0,4.028613775E0
1.842770851E2,-1.463036506E0,2.053050971E-1,-2.677400871E0,3.057957067E0
1.842870661E2,-1.243415086E0,2.395750433E-1,-1.715484195E0,2.132220275E0
1.842970481E2,-9.931694591E-1,1.094274250E-1,-6.542414510E-1,1.194316462E0
1.843070291E2,-8.035512722E-1,-1.425916627E-1,6.203562516E-1,1.025118973E0
1.843170101E2,-6.455773392E-1,-3.304741037E-1,1.795373533E0,1.936323670E0
1.843269921E2,-3.544421330E-1,-2.968236700E-1,2.382947955E0,2.427380166E0
1.843369731E2,-1.908297300E-2,-2.637006551E-2,2.246862196E0,2.247097966E0
1.843469551E2,3.556890517E-1,4.302343270E-1,1.718460428E0,1.806854316E0
1.843569361E2,9.732088190E-1,9.824520975E-1,1.537868587E0,2.068184547E0
1.843669171E2,1.505553073E0,1.221922476E0,1.837301577E0,2.671228496E0
1.843768991E2,1.797298729E0,1.146919071E0,2.312741606E0,3.145549206E0
1.843868801E2,1.759844389E0,1.109857956E0,2.554512863E0,3.294597536E0
1.843968621E2,1.638578399E0,1.158791842E0,2.800679473E0,3.445510588E0
1.844068431E2,1.462328408E0,1.214345361E0,3.312931817E0,3.819496858E0
1.844168241E2,1.198987942E0,1.274287215E0,3.523193598E0,3.933735264E0
1.844268061E2,1.076296108E0,1.413103331E0,3.649197587E0,4.058560997E0
1.844367871E2,1.029494702E0,1.397581312E0,3.975820715E0,4.338230425E0
1.844467681E2,7.935385001E-1,1.376435734E0,3.821782250E0,4.138876448E0
1.844567501E2,3.851120947E-1,1.316334251E0,2.861868830E0,3.173537519E0
1.844667311E2,-4.288406432E-1,1.169631118E0,1.369017956E0,1.850986606E0
1.844767131E2,-1.252082268E0,7.642234844E-1,-1.477743423E-1,1.474308243E0
1.844866932E2,-1.899785362E0,3.194751987E-1,-7.621611714E-1,2.071747687E0
1.844966742E2,-2.104889608E0,-1.219808123E-1,-3.255004621E-1,2.133398727E0
1.845066562E2,-1.832659765E0,-5.960596088E-1,7.899383694E-1,2.082770150E0
1.845166372E2,-1.627403346E0,-9.858484527E-1,1.932926942E0,2.712295225E0
1.845266182E2,-1.365931503E0,-1.216510585E0,2.684024012E0,3.248022748E0
1.845366002E2,-8.835701260E-1,-1.189804890E0,3.224232479E0,3.548521794E0
1.845465812E2,-2.863135922E-1,-1.032710378E0,3.513351565E0,3.673160140E0
1.845565632E2,2.040254340E-1,-8.724589545E-1,3.314556758E0,3.433525521E0
1.845665442E2,4.688882232E-1,-7.893568638E-1,2.704006872E0,2.855624903E0
1.845765252E2,3.424854541E-1,-8.476226136E-1,2.066460391E0,2.259650178E0
1.845865072E2,-8.511791825E-3,-1.042910553E0,1.438674082E0,1.776940626E0
1.845964882E2,-4.080444360E-1,-1.174384905E0,9.295190084E-1,1.552316254E0
1.846064692E2,-8.455737492E-1,-1.347295550E0,3.229645246E-1,1.623116246E0
1.846164512E2,-1.418877164E0,-1.516981164E0,-4.468407118E-1,2.124643706E0
1.846264322E2,-1.903623036E0,-1.641189180E0,-1.304681042E0,2.831867796E0
1.846364142E2,-2.401416093E0,-1.805780407E0,-2.157866405E0,3.699193094E0
1.846463952E2,-2.790550926E0,-1.887961561E0,-3.025931761E0,4.528557866E0
1.846563762E2,-3.001157401E0,-1.902504464E0,-3.559113629E0,5.029290089E0
1.846663582E2,-2.893060510E0,-1.720159044E0,-3.841094434E0,5.107127637E0
1.846763392E2,-2.505117632E0,-1.414058474E0,-3.996918638E0,4.924483152E0
1.846863202E2,-2.150890384E0,-9.911621100E-1,-4.085826722E0,4.722574697E0
1.846963022E2,-1.822290898E0,-5.880667573E-1,-4.293937898E0,4.701539035E0
1.847062832E2,-1.423200011E0,-1.407459891E-1,-4.458851599E0,4.682591727E0
1.847162652E2,-1.118685790E0,3.444197130E-1,-4.567886383E0,4.715471222E0
1.847262462E2,-8.734550276E-1,6.536856732E-1,-4.681236997E0,4.806683729E0
1.847362272E2,-7.336574569E-1,9.980244023E-1,-4.488081830E0,4.655876339E0
1.847462092E2,-5.059926072E-1,1.159473335E0,-4.005025218E0,4.200075467E0
1.847561902E2,-3.550721705E-1,1.196099710E0,-3.110998809E0,3.351871768E0
1.847661722E2,-4.374287412E-1,1.117655219E0,-2.286593442E0,2.582441995E0
1.847761532E2,-5.058902809E-1,9.589533073E-1,-1.757712786E0,2.065204750E0
1.847861342E2,-6.810760778E-1,8.423671362E-1,-1.090669441E0,1.537207483E0
1.847961162E2,-7.151089194E-1,7.114216653E-1,-5.066337544E-1,1.128795514E0
1.848060972E2,-4.541853994E-1,5.931073496E-1,-2.118200648E-1,7.764846715E-1
1.848160782E2,7.114599645E-2,4.308553013E-1,2.549233997E-1,5.056520377E-1
1.848260602E2,6.906333518E-1,3.053921798E-1,1.011323894E0,1.262146913E0
1.848360412E2,1.125764137E0,2.695923096E-1,1.462535400E0,1.865217066E0
1.848460232E2,1.290653572E0,1.853619987E-1,1.771008185E0,2.199230708E0
1.848560042E2,1.214934468E0,6.909537792E-2,2.126232968E0,2.449838070E0
1.848659852E2,1.019160917E0,5.683201253E-3,2.736418573E0,2.920052719E0
1.848759672E2,7.155430752E-1,6.388112336E-2,3.377758727E0,3.453308082E0
1.848859482E2,3.786393732E-1,-1.285103980E-1,3.154893857E0,3.180131749E0
1.848959292E2,3.957401401E-1,-2.945874023E-1,2.569968808E0,2.616893516E0
1.849059112E2,1.075626894E0,-2.269906658E-1,2.788059427E0,2.996960685E0
1.849158922E2,1.827187064E0,-3.724036101E-1,3.882185158E0,4.306815368E0
1.849258742E2,2.283087159E0,-7.761959508E-1,4.816351533E0,5.386298285E0
1.849358552E2,2.424679240E0,-1.034078919E0,5.040819710E0,5.688431416E0
1.849458362E2,2.529191203E0,-1.293584489E0,5.080711169E0,5.820978866E0
1.849558182E2,2.104356780E0,-1.345566236E0,4.663670792E0,5.290433934E0
1.849657992E2,1.216823704E0,-1.199799243E0,2.575036590E0,3.090467859E0
1.849757802E2,6.490251499E-1,-8.691967928E-1,5.320896077E-1,1.208245033E0
1.849857622E2,6.298492062E-1,-5.169242692E-1,-6.963700551E-1,1.071845127E0
1.849957432E2,1.064293528E0,-8.480596930E-2,-1.865813186E0,2.149691050E0
1.850057252E2,1.988690961E0,4.287488419E-1,-2.628906988E0,3.324134362E0
1.850157062E2,2.959645970E0,7.621766666E-1,-2.334718366E0,3.845949478E0
1.850256872E2,3.412971537E0,5.470359680E-1,-1.267868727E0,3.681727063E0
1.850356692E2,2.994730726E0,-7.698853433E-2,-4.017984402E-1,3.022545507E0
1.850456502E2,2.209576841E0,-6.897781965E-1,-1.211940694E-1,2.317911081E0
1.850556322E2,1.155709190E0,-1.173407250E0,4.105505526E-1,1.697380353E0
1.850656132E2,9.651267976E-2,-1.661828974E0,1.312423341E0,2.119774814E0
1.850755942E2,-7.358229733E-1,-1.905156322E0,1.753024489E0,2.691496037E0
1.850855762E2,-1.277083062E0,-1.776247144E0,1.372502312E0,2.582587396E0
1.850955572E2,-1.531149844E0,-1.238494654E0,3.933772802E-2,1.969730010E0
1.851055382E2,-1.586620625E0,-5.968314412E-1,-1.443403895E0,2.226429334E0
1.851155202E2,-1.515953808E0,-1.171991055E-1,-2.515679165E0,2.939471592E0
1.851255012E2,-1.365506703E0,3.467319945E-1,-3.382037719E0,3.663742727E0
1.851354832E2,-1.272146550E0,7.604514456E-1,-4.090720257E0,4.350935010E0
1.851454642E2,-1.219851977E0,1.000697165E0,-4.529811653E0,4.796730895E0
1.851554452E2,-1.228322546E0,1.090181491E0,-4.827755942E0,5.099460697E0
1.851654272E2,-1.215731444E0,1.198036015E0,-4.882743743E0,5.172473267E0
1.851754082E2,-1.212869816E0,1.208009611E0,-4.582214400E0,4.891526267E0
1.851853902E2,-1.232995933E0,1.143526517E0,-4.240438213E0,4.561715478E0
1.851953712E2,-1.190497785E0,1.095755057E0,-3.934149948E0,4.253880573E0
1.852053522E2,-1.050131865E0,1.014601843E0,-3.614746377E0,3.898536290E0
1.852153342E2,-9.798135415E-1,9.895321986E-1,-3.173582727E0,3.465665286E0
1.852253152E2,-9.530128285E-1,9.570997399E-1,-2.662401009E0,2.985406588E0
1.852352962E2,-1.126365231E0,9.297160596E-1,-2.180044309E0,2.624054834E0
1.852452782E2,-1.366713276E0,8.436558625E-1,-1.995015017E0,2.561199975E0
1.852552592E2,-1.477180336E0,9.065189856E-1,-1.857944003E0,2.540825522E0
1.852652412E2,-1.444714548E0,9.788806182E-1,-1.594515828E0,2.363871425E0
1.852752222E2,-1.357818199E0,1.022514003E0,-1.031929482E0,1.988487769E0
1.852852032E2,-1.151615847E0,9.215270340E-1,-1.856888580E-1,1.486577104E0
1.852951852E2,-7.965875307E-1,7.646944776E-1,9.282776445E-1,1.442570180E0
1.853051662E2,-4.358464846E-1,5.699959373E-1,2.323142048E0,2.431428901E0
1.853151472E2,-5.627915829E-2,3.057935911E-1,3.629569654E0,3.642863288E0
1.853251292E2,4.671700189E-1,1.623967668E-1,4.446168403E0,4.473592964E0
1.853351102E2,1.088205425E0,2.243418771E-1,4.608560200E0,4.740606231E0
1.853450922E2,1.649893053E0,5.214728183E-1,4.399366704E0,4.727420902E0
1.853550732E2,1.736901669E0,1.302956406E0,4.349733784E0,4.861553948E0
1.853650542E2,1.681440828E0,1.933187728E0,3.982701718E0,4.735648955E0
1.853750362E2,1.375444046E0,2.322282507E0,3.635653097E0,4.528003513E0
1.853850172E2,9.425340334E-1,2.382687169E0,3.474091605E0,4.316813759E0
1.853949992E2,6.891700861E-1,2.226999205E0,3.556163709E0,4.252150184E0
1.854049802E2,5.130735853E-1,1.890313019E0,3.711508441E0,4.196644221E0
1.854149612E2,1.035166208E-1,1.250635813E0,3.433414280E0,3.655562781E0
1.854249432E2,-8.044244076E-1,4.831481203E-1,2.620395196E0,2.783343622E0
1.854349242E2,-1.575867449E0,-2.728725976E-1,1.974036376E0,2.540597821E0
1.854449052E2,-2.223683833E0,-8.598994276E-1,1.968140629E0,3.091565033E0
1.854548872E2,-2.755806770E0,-1.511992904E0,2.047339411E0,3.751292065E0
1.854648682E2,-3.068334600E0,-1.853977544E0,2.078550678E0,4.143945327E0
1.854748502E2,-2.755285199E0,-1.906147572E0,1.775446222E0,3.791728416E0
1.854848312E2,-1.739639920E0,-1.725588476E0,1.835522854E0,3.061559535E0
1.854948125E2,-5.300372350E-1,-1.398807473E0,2.430568264E0,2.853990873E0
1.855047945E2,1.522831303E-1,-1.236648396E0,2.745225064E0,3.014755390E0
1.855147755E2,4.483437386E-1,-1.269897711E0,2.621964004E0,2.947600302E0
1.855247575E2,4.406450021E-1,-1.333667737E0,2.337890480E0,2.727374112E0
1.855347385E2,2.028010270E-1,-1.433314524E0,1.892322122E0,2.382520052E0
1.855447195E2,-4.071416259E-2,-1.459224122E0,1.313457713E0,1.963711752E0
1.855547015E2,-4.037917560E-1,-1.487410040E0,6.282891691E-1,1.664386881E0
1.855646825E2,-9.504847848E-1,-1.580969583E0,-2.150915819E-1,1.857188881E0
1.855746635E2,-1.499762575E0,-1.635906221E0,-1.149630425E0,2.499425346E0
1.855846455E2,-1.904644837E0,-1.660265721E0,-2.119564803E0,3.297985624E0
1.855946265E2,-2.167054135E0,-1.725571519E0,-2.904464627E0,4.013681036E0
1.856046085E2,-2.297431256E0,-1.677304508E0,-3.455857648E0,4.475990714E0
1.856145895E2,-2.159353936E0,-1.408667049E0,-3.989772171E0,4.750308859E0
1.856245705E2,-1.843037696E0,-1.054702341E0,-4.509279740E0,4.984254082E0
1.856345525E2,-1.546736475E0,-6.637560403E-1,-4.954190286E0,5.232300373E0
1.856445335E2,-1.188897109E0,-2.901698309E-1,-5.301828307E0,5.441236832E0
1.856545145E2,-7.733094728E-1,4.048524410E-2,-5.383344925E0,5.438754377E0
1.856644965E2,-4.519333443E-1,2.748895946E-1,-5.202895172E0,5.229715691E0
1.856744775E2,-3.013818669E-1,3.505478874E-1,-4.785185874E0,4.807464893E0
1.856844595E2,-1.521360728E-1,3.436490500E-1,-4.275907423E0,4.292391449E0
1.856944405E2,-3.843462557E-2,3.247312608E-1,-3.814995972E0,3.828984445E0
1.857044215E2,-8.853590816E-2,2.377369711E-1,-3.524049046E0,3.533168430E0
1.857144035E2,-2.013512099E-1,1.084965482E-1,-3.189431605E0,3.197622207E0
1.857243845E2,-3.682444856E-1,7.508351147E-2,-2.886819484E0,2.911179876E0
1.857343655E2,-3.637266344E-1,1.027849880E-1,-2.684052663E0,2.710535098E0
1.857443475E2,-1.985328519E-1,8.584209591E-2,-2.274194421E0,2.284457140E0
1.857543285E2,4.225782752E-2,6.371564716E-2,-1.657889121E0,1.659651091E0
1.857643105E2,6.095926970E-1,-1.378174111E-1,-7.113272327E-1,9.468808410E-1
1.857742915E2,1.376543908E0,-3.159151214E-1,6.691828412E-1,1.562843936E0
1.857842725E2,2.044462288E0,-4.245289063E-1,2.005233611E0,2.894997871E0
1.857942545E2,2.471360194E0,-4.194014829E-1,3.181834903E0,4.050628613E0
1.858042355E2,2.661830613E0,-2.965421265E-1,4.236259793E0,5.011903478E0
1.858142165E2,2.746062093E0,-9.602911502E-2,5.076022287E0,5.772008391E0
1.858241985E2,2.435884844E0,3.550879580E-1,5.232413671E0,5.782540554E0
1.858341795E2,1.871189700E0,5.969074550E-1,4.257894491E0,4.689063329E0
1.858441615E2,1.343080292E0,8.043108255E-1,3.152309387E0,3.519635642E0
1.858541425E2,1.148450749E0,9.696022564E-1,2.631586182E0,3.030563230E0
1.858641235E2,1.232726961E0,1.190585200E0,2.592650158E0,3.107884123E0
1.858741055E2,1.475248416E0,1.159461933E0,2.696793162E0,3.285331524E0
1.858840865E2,1.492547404E0,8.331484160E-1,2.458339030E0,2.994205207E0
1.858940675E2,1.161147686E0,6.464088133E-1,2.059924373E0,2.451407091E0
1.859040495E2,9.082933232E-1,2.990798181E-1,1.690710127E0,1.942407329E0
1.859140305E2,8.474623999E-1,-1.839528197E-1,1.446946138E0,1.686915613E0
1.859240125E2,6.156387180E-1,-5.771961987E-1,1.308973483E0,1.557426744E0
1.859339935E2,5.101727816E-1,-1.017799101E0,1.199377366E0,1.653692034E0
1.859439745E2,9.563878414E-1,-1.156336012E0,1.668653845E0,2.244147127E0
1.859539565E2,1.720690556E0,-1.121503856E0,2.450001485E0,3.197038342E0
1.859639375E2,2.159336395E0,-1.180649612E0,2.787796887E0,3.718666247E0
1.859739185E2,2.054768298E0,-1.321347361E0,2.716136920E0,3.653139934E0
1.859839005E2,1.709274452E0,-1.523154946E0,2.501824772E0,3.391275178E0
1.859938815E2,1.237710250E0,-1.593840767E0,2.385170481E0,3.124306848E0
1.860038635E2,7.449814671E-1,-1.521672385E0,2.136200132E0,2.726506049E0
1.860138445E2,2.160964260E-1,-1.336469430E0,1.531032608E0,2.043748773E0
1.860238255E2,-3.543640727E-1,-1.118337589E0,6.223875743E-1,1.328013234E0
1.860338075E2,-9.156116983E-1,-8.963468769E-1,-5.528495622E-1,1.395501754E0
1.860437885E2,-1.298743780E0,-7.726539999E-1,-1.602595510E0,2.202735113E0
1.860537695E2,-1.598964974E0,-5.804577756E-1,-2.613484957E0,3.118320676E0
1.860637515E2,-1.745509939E0,-3.477228051E-1,-3.549250546E0,3.970503184E0
1.860737325E2,-1.865254484E0,-1.211095771E-1,-4.276839470E0,4.667461587E0
1.860837145E2,-1.920132065E0,6.962367386E-2,-4.833169295E0,5.201084505E0
1.860936955E2,-1.936216586E0,2.117177385E-1,-5.151865352E0,5.507765034E0
1.861036765E2,-1.929132392E0,2.929954979E-1,-5.308133944E0,5.655411932E0
1.861136585E2,-1.863818116E0,3.102924389E-1,-5.091974076E0,5.431233686E0
1.861236395E2,-1.888603878E0,2.955846450E-1,-4.688758271E0,5.063462157E0
1.861336205E2,-1.949530988E0,2.093955168E-1,-4.255544495E0,4.685528413E0
1.861436025E2,-2.059049630E0,1.716879925E-1,-3.851462132E0,4.370689042E0
1.861535835E2,-1.928561411E0,2.643125662E-1,-3.660293849E0,4.145716018E0
1.861635655E2,-1.857323028E0,4.815448138E-1,-3.444422248E0,3.942788209E0
1.861735465E2,-1.776513046E0,6.079560614E-1,-3.246751860E0,3.750600861E0
1.861835275E2,-1.589481668E0,6.762263972E-1,-2.696617160E0,3.202417559E0
1.861935095E2,-1.467438582E0,6.768584812E-1,-1.583093292E0,2.262232916E0
1.862034905E2,-1.308875250E0,6.478226700E-1,-2.255294466E-1,1.477732101E0
1.862134715E2,-1.254026906E0,6.313475552E-1,8.550582254E-1,1.643869759E0
1.862234535E2,-1.116880755E0,4.371319950E-1,1.577995690E0,1.982063924E0
1.862334345E2,-9.164928737E-1,3.214767006E-1,2.166741893E0,2.374463495E0
1.862434155E2,-5.090018767E-1,2.676179972E-1,2.645847541E0,2.707621006E0
1.862533975E2,8.363360256E-2,4.267312601E-1,3.100135852E0,3.130485018E0
1.862633785E2,8.439850608E-1,7.659574762E-1,3.400195078E0,3.586129976E0
1.862733605E2,1.668168526E0,1.080349106E0,3.582029452E0,4.096446681E0
1.862833415E2,2.390706040E0,1.330952582E0,3.899346735E0,4.763592668E0
1.862933225E2,2.851880324E0,1.580502391E0,4.217883164E0,5.331205077E0
1.863033045E2,3.024831315E0,1.961054096E0,4.259479086E0,5.580188146E0
1.863132855E2,2.974534443E0,2.346430923E0,3.752928362E0,5.332735182E0
1.863232665E2,2.790624016E0,2.589539147E0,2.907525644E0,4.790302784E0
1.863332485E2,2.695648569E0,2.666748121E0,2.483093217E0,4.532528949E0
1.863432295E2,2.760564650E0,2.444943351E0,2.839690341E0,4.654278291E0
1.863532115E2,2.620885193E0,1.955527600E0,3.184072047E0,4.564147477E0
1.863631925E2,2.008029165E0,1.261526252E0,2.810657161E0,3.677420739E0
1.863731735E2,8.827757818E-1,5.071427545E-1,1.825174452E0,2.089915940E0
1.863831555E2,-2.890179294E-1,-2.598794997E-1,8.035992193E-1,8.926591865E-1
1.863931365E2,-1.137145742E0,-8.252760172E-1,2.417238951E-1,1.425696807E0
1.864031175E2,-1.765963792E0,-1.232876065E0,8.065415382E-2,2.155253256E0
1.864130995E2,-2.160689733E0,-1.571502064E0,2.749126911E-2,2.671882226E0
1.864230805E2,-2.260146193E0,-1.626261239E0,-1.143042952E-1,2.786763697E0
1.864330625E2,-1.735147358E0,-1.512566223E0,-4.913368535E-1,2.353721487E0
1.864430435E2,-8.137496933E-1,-1.196331259E0,-2.296219128E-1,1.464965279E0
1.864530245E2,2.043689579E-2,-9.970967415E-1,6.094663972E-1,1.168789488E0
1.864630065E2,3.762781213E-1,-1.066782688E0,1.183603917E0,1.637232043E0
1.864729875E2,3.807164504E-1,-1.163099779E0,1.269466186E0,1.763318039E0
1.864829685E2,2.998786940E-1,-1.305897848E0,1.209998834E0,1.805379073E0
1.864929503E2,8.865621462E-2,-1.487602998E0,1.336554800E0,2.001799525E0
1.865029313E2,-2.873957656E-1,-1.735275266E0,1.337664601E0,2.209778984E0
1.865129123E2,-8.673612057E-1,-1.976249840E0,1.016736077E0,2.385713969E0
1.865228943E2,-1.422097372E0,-2.101304826E0,3.575706857E-1,2.562362133E0
1.865328753E2,-1.895423632E0,-2.128217221E0,-5.306541163E-1,2.898884798E0
1.865428573E2,-2.188225587E0,-2.097521677E0,-1.446795865E0,3.358741830E0
1.865528383E2,-2.257132831E0,-1.977124583E0,-2.315573412E0,3.790191349E0
1.865628193E2,-2.215086088E0,-1.811068629E0,-3.029144222E0,4.166808211E0
1.865728013E2,-2.077229500E0,-1.628064228E0,-3.708357961E0,4.551636441E0
1.865827823E2,-1.773068744E0,-1.369955850E0,-4.092651592E0,4.665870643E0
1.865927633E2,-1.485344219E0,-1.021561492E0,-4.390119917E0,4.745839043E0
1.866027453E2,-1.192960339E0,-6.431931370E-1,-4.589100081E0,4.785048729E0
1.866127263E2,-9.220907056E-1,-2.887922269E-1,-4.641730869E0,4.741235881E0
1.866227083E2,-6.758317101E-1,4.556881338E-2,-4.593542211E0,4.643216026E0
1.866326893E2,-5.238602364E-1,3.026071510E-1,-4.542989523E0,4.583094418E0
1.866426703E2,-3.300855562E-1,5.158340558E-1,-4.362685366E0,4.405458529E0
1.866526523E2,-1.279093042E-1,7.874658743E-1,-3.951817895E0,4.031541636E0
1.866626333E2,-3.514878273E-2,9.381325418E-1,-3.495184851E0,3.619066902E0
1.866726143E2,-7.045193195E-2,1.024961063E0,-3.075335471E0,3.242406038E0
1.866825963E2,-2.419370261E-1,9.954767704E-1,-2.607554126E0,2.801579205E0
1.866925773E2,-3.974115667E-1,9.250757092E-1,-2.082127420E0,2.312780927E0
1.867025593E2,-3.386754084E-1,9.053758550E-1,-1.624926612E0,1.890712290E0
1.867125403E2,-3.051018655E-2,9.658109218E-1,-1.091514364E0,1.457780921E0
1.867225213E2,2.423068625E-1,8.846764192E-1,-4.175379753E-1,1.007820888E0
1.867325033E2,6.216256821E-1,6.117269307E-1,3.345963907E-1,9.341215505E-1
1.867424843E2,1.154849065E0,3.019616184E-1,1.364623189E0,1.813023340E0
1.867524653E2,1.835407664E0,2.454602659E-2,2.543870931E0,3.136973560E0
1.867624473E2,2.444421194E0,-2.727822581E-1,3.491343230E0,4.270723907E0
1.867724283E2,2.860033974E0,-4.089922696E-1,4.398836946E0,5.262778305E0
1.867824103E2,3.011400846E0,-1.199614763E-1,5.431407868E0,6.211530990E0
1.867923913E2,2.794740748E0,3.104386193E-1,5.437594807E0,6.121632566E0
1.868023723E2,2.265982299E0,3.368665722E-1,3.870818170E0,4.497931544E0
1.868123543E2,1.791376376E0,4.122626173E-1,3.081224787E0,3.587887397E0
1.868223353E2,1.773962491E0,4.504671550E-1,3.457862073E0,3.912374432E0
1.868323163E2,2.047371278E0,2.289255095E-1,4.110182714E0,4.597579579E0
1.868422983E2,2.173129099E0,-1.215864176E-1,4.732114790E0,5.208664294E0
1.868522793E2,2.029080310E0,-5.600860763E-1,4.745702550E0,5.191585115E0
1.868622613E2,1.758551569E0,-9.075577435E-1,4.251467232E0,4.689471004E0
1.868722423E2,1.648681802E0,-1.086383140E0,3.281261542E0,3.829498312E0
1.868822233E2,1.841471227E0,-1.017157077E0,2.088128418E0,2.964102746E0
1.868922053E2,2.368912590E0,-8.472434217E-1,1.056842714E0,2.728824802E0
