"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.051531500E0,4.661353906E-1,-7.185853815E-1,-2.122112801E-1,8.824289095E-1
3.061543500E0,6.808369267E-1,-5.850858468E-1,-1.265372916E-1,9.065738001E-1
3.071555500E0,8.701717430E-1,-4.723269707E-1,-3.652927380E-2,9.907704161E-1
3.081567500E0,9.447755635E-1,-4.937716341E-1,-2.827128768E-3,1.066029683E0
3.091579500E0,8.491718334E-1,-5.360680532E-1,2.059330881E-2,1.004433096E0
3.101591500E0,6.231116058E-1,-6.023088205E-1,-3.339699347E-2,8.672712077E-1
3.111603500E0,4.149798550E-1,-8.129916018E-1,-2.353890399E-1,9.426407719E-1
3.121615500E0,1.504972444E-1,-1.048827351E0,-4.297873439E-1,1.143418293E0
3.131627500E0,-7.752867088E-2,-1.256512265E0,-4.762534126E-1,1.345975883E0
3.141639500E0,-7.573335640E-2,-1.397690363E0,-5.229632735E-1,1.494243781E0
3.151652500E0,4.456141122E-2,-1.407164606E0,-6.658861810E-1,1.557402438E0
3.161664500E0,1.291361231E-1,-1.224157282E0,-5.912914968E-1,1.365599803E0
3.171676500E0,2.685179568E-1,-9.144589198E-1,-3.361488265E-1,1.010610233E0
3.181688500E0,4.688926817E-1,-7.037287760E-1,-9.217668612E-2,8.506415688E-1
3.191700500E0,6.634698191E-1,-6.003710532E-1,1.398841095E-1,9.056517910E-1
3.201712500E0,8.060940070E-1,-5.565204442E-1,3.487197554E-1,1.039763445E0
3.211724500E0,8.750802612E-1,-4.741904783E-1,4.717714852E-1,1.101449231E0
3.221736500E0,1.054674566E0,-4.706277698E-1,4.031561637E-1,1.223259511E0
3.231748500E0,1.186069688E0,-5.818289477E-1,1.414172494E-1,1.328640308E0
3.241760500E0,1.258548850E0,-6.501893306E-1,7.271948218E-2,1.418442631E0
3.251772500E0,1.193184507E0,-5.811799067E-1,1.056276119E-1,1.331396464E0
3.261784500E0,1.082293890E0,-3.891205072E-1,1.642600049E-2,1.150236778E0
3.271796500E0,9.728475342E-1,-1.751241088E-1,-4.181693832E-2,9.893681997E-1
3.281808500E0,8.421531281E-1,3.142878413E-2,-2.717318058E-2,8.431773487E-1
3.291820500E0,6.157778817E-1,3.273809266E-1,5.676593900E-2,6.997021099E-1
3.301832500E0,3.497885168E-1,6.611937904E-1,5.453579267E-2,7.500022584E-1
3.311845500E0,2.097951740E-2,8.856520271E-1,1.142931855E-1,8.932427361E-1
3.321857500E0,-3.852592618E-1,1.127557771E0,3.439647996E-1,1.240210873E0
3.331869500E0,-7.103758907E-1,1.297213563E0,4.462711930E-1,1.544847861E0
3.341881500E0,-7.977631134E-1,1.355489838E0,3.827131283E-1,1.618718019E0
3.351893500E0,-6.832845712E-1,1.372451441E0,2.509484625E-1,1.553536577E0
3.361905500E0,-3.835027948E-1,1.255456842E0,4.899146279E-2,1.313638626E0
3.371917500E0,-6.188254505E-2,1.007827259E0,-9.473074079E-2,1.014159330E0
3.381929500E0,1.195559719E-1,8.627478987E-1,-1.637711549E-1,8.862553573E-1
3.391941500E0,1.430831212E-1,8.519556928E-1,-3.517801881E-1,9.327650201E-1
3.401953500E0,5.345232189E-2,8.806216675E-1,-5.541885746E-1,1.041862106E0
3.411965500E0,-2.527040890E-1,8.683430994E-1,-5.581179035E-1,1.062720419E0
3.421977500E0,-7.936759096E-1,9.725989544E-1,-4.323244143E-1,1.327695212E0
3.431989500E0,-1.268918594E0,1.226954589E0,-4.329980135E-1,1.817432046E0
3.442001500E0,-1.628347525E0,1.522221438E0,-4.600823164E-1,2.276038117E0
3.452013500E0,-1.677480509E0,1.762995746E0,-3.036622810E-1,2.452408130E0
3.462025500E0,-1.579956261E0,1.887636164E0,2.024890780E-2,2.461674652E0
3.472038500E0,-1.397886829E0,1.831397644E0,3.398775959E-1,2.328867042E0
3.482050500E0,-1.038816918E0,1.471231379E0,5.810916138E-1,1.892440177E0
3.492061958E0,-6.157816824E-1,7.859184086E-1,6.785073960E-1,1.207156623E0
3.502073958E0,-3.217556128E-1,3.324726820E-3,6.313215351E-1,7.085934017E-1
3.512085958E0,-2.851587671E-1,-5.610222155E-1,4.317876399E-1,7.632181960E-1
3.522097958E0,-3.714461285E-1,-9.915924650E-1,-1.764221907E-2,1.059027427E0
3.532109958E0,-5.422125998E-1,-1.266975272E0,-4.566535091E-1,1.451810343E0
3.542121958E0,-7.252348351E-1,-1.374664028E0,-7.926146400E-1,1.744678974E0
3.552133958E0,-7.522954568E-1,-1.331790488E0,-1.035255378E0,1.846988917E0
3.562145958E0,-5.779738784E-1,-1.240744078E0,-1.119835353E0,1.768482652E0
3.572157958E0,-4.012286291E-1,-1.082448841E0,-9.796682382E-1,1.514077198E0
3.582169958E0,-3.169503710E-1,-8.449501437E-1,-7.347833383E-1,1.163746036E0
3.592181958E0,-3.474748832E-1,-4.830302989E-1,-5.195005524E-1,7.898973909E-1
3.602193958E0,-3.523576006E-1,-1.239451844E-1,-5.846695250E-1,6.937987755E-1
3.612205958E0,-3.297256601E-1,1.700382006E-1,-8.132822084E-1,8.939015333E-1
3.622217958E0,-3.498842284E-1,3.918646055E-1,-8.519603705E-1,1.000906247E0
3.632230958E0,-4.088162684E-1,4.858428097E-1,-8.394490832E-1,1.052543937E0
3.642242958E0,-5.842511567E-1,6.018989307E-1,-6.900749427E-1,1.086202174E0
3.652254958E0,-6.467546761E-1,6.757030714E-1,-5.707432115E-1,1.095725360E0
3.662266958E0,-5.844584405E-1,4.761843789E-1,-6.109183339E-1,9.703424355E-1
3.672278958E0,-4.595198143E-1,1.390988284E-1,-5.262810568E-1,7.123753887E-1
3.682290958E0,-2.850912318E-1,-2.765329546E-1,-6.031215835E-1,7.221517360E-1
3.692302958E0,-1.294655315E-1,-6.781665033E-1,-8.117964309E-1,1.065685026E0
3.702314958E0,-9.002928704E-2,-1.061714029E0,-9.454146641E-1,1.424482657E0
3.712326958E0,-2.157789404E-1,-1.364626113E0,-9.172989124E-1,1.658373382E0
3.722338958E0,-3.701495084E-1,-1.538932781E0,-7.126808631E-1,1.735868306E0
3.732350958E0,-5.020916373E-1,-1.675022047E0,-7.121177763E-1,1.888096025E0
3.742362958E0,-5.157524872E-1,-1.637663017E0,-8.066269076E-1,1.896994400E0
3.752374958E0,-2.880324178E-1,-1.522417905E0,-7.915188718E-1,1.739891110E0
3.762386958E0,2.078599283E-2,-1.429643642E0,-6.195896816E-1,1.558269673E0
3.772398958E0,2.992959093E-1,-1.324908316E0,-3.824722596E-1,1.411114848E0
3.782411958E0,5.292753428E-1,-1.266854820E0,-2.220018579E-1,1.390804928E0
3.792423958E0,6.632815388E-1,-1.250773222E0,-1.237908544E-1,1.421161577E0
3.802435958E0,8.038418788E-1,-1.238247902E0,-5.830551088E-2,1.477436687E0
3.812447958E0,8.504512042E-1,-1.175920091E0,-2.412210345E-2,1.451425915E0
3.822459958E0,8.884774017E-1,-1.060327070E0,-4.325828612E-2,1.384036440E0
3.832471958E0,8.461423910E-1,-8.852134860E-1,5.653555870E-2,1.225869541E0
3.842483958E0,7.057650688E-1,-6.459781659E-1,1.645932917E-1,9.708156750E-1
3.852495958E0,5.659306607E-1,-4.125403601E-1,2.279864283E-1,7.365085695E-1
3.862507958E0,4.889339402E-1,-2.036094046E-1,3.017882301E-1,6.095812689E-1
3.872519958E0,3.962283826E-1,-2.457000017E-2,3.311406863E-1,5.169668947E-1
3.882531958E0,3.425904116E-1,2.583796889E-1,4.031789678E-1,5.887966829E-1
3.892543958E0,2.742575106E-1,6.208111650E-1,4.765995312E-1,8.293194787E-1
3.902555958E0,1.225476998E-1,9.061605513E-1,4.799476469E-1,1.032712267E0
3.912567958E0,-3.201789111E-2,1.243823222E0,5.182849163E-1,1.347865204E0
3.922579958E0,-2.321470146E-1,1.685204973E0,6.432498550E-1,1.818674906E0
3.932591958E0,-3.512150547E-1,1.983205395E0,6.569966590E-1,2.118513692E0
3.942604958E0,-4.487273160E-1,1.982573896E0,6.563534653E-1,2.136060703E0
3.952616958E0,-5.490801546E-1,1.861368132E0,8.149474955E-1,2.104832478E0
3.962628958E0,-6.972968388E-1,1.777271723E0,9.319631445E-1,2.124493577E0
3.972640958E0,-8.137973481E-1,1.653401967E0,8.611861074E-1,2.034120375E0
3.982652958E0,-8.476112115E-1,1.395431584E0,6.372634757E-1,1.752649083E0
3.992664958E0,-7.842458126E-1,1.088761495E0,5.399038267E-1,1.446353770E0
4.002676958E0,-7.159845400E-1,8.677747500E-1,5.412861085E-1,1.248462066E0
4.012688958E0,-5.894721356E-1,8.197176540E-1,4.064212489E-1,1.088389940E0
4.022700958E0,-4.704993869E-1,8.686266893E-1,2.075434113E-1,1.009433636E0
4.032712958E0,-4.917865044E-1,9.373004830E-1,2.121276283E-1,1.079529662E0
4.042724958E0,-5.168616674E-1,1.017464640E0,2.962398255E-1,1.179041268E0
4.052736958E0,-5.228831301E-1,9.964181721E-1,2.569266558E-1,1.154238818E0
4.062748958E0,-5.213052955E-1,1.000464445E0,3.079798651E-1,1.169418623E0
4.072760958E0,-5.489193196E-1,1.050952229E0,4.426786637E-1,1.265613451E0
4.082772958E0,-5.188090461E-1,9.970239437E-1,4.402602553E-1,1.207082708E0
4.092784958E0,-3.939508190E-1,7.693877453E-1,4.669563031E-1,9.824474232E-1
4.102797958E0,-3.659312540E-1,4.676556301E-1,5.758466613E-1,8.271679686E-1
4.112809958E0,-3.716144187E-1,1.773097980E-1,4.981675708E-1,6.463025369E-1
4.122821958E0,-3.134025729E-1,-3.070899189E-2,3.074349046E-1,4.400913944E-1
4.132833958E0,-2.781722946E-1,-1.923441589E-1,1.259186105E-1,3.608761524E-1
4.142845958E0,-1.973879306E-1,-3.669484502E-1,1.558867693E-1,4.448750893E-1
4.152857958E0,-8.809298158E-2,-5.465146887E-1,3.411464417E-1,6.502457790E-1
4.162869958E0,-1.220427196E-2,-6.703177857E-1,5.546505046E-1,8.701218652E-1
4.172881958E0,4.035598408E-2,-7.375391310E-1,7.098882329E-1,1.024467607E0
4.182893958E0,7.312173408E-2,-7.749934709E-1,8.234189415E-1,1.133128599E0
4.192905958E0,5.135609508E-2,-7.377905613E-1,8.014988995E-1,1.090583718E0
4.202917958E0,2.315610688E-2,-6.190681100E-1,7.077154076E-1,9.405544260E-1
4.212929958E0,6.548497807E-2,-4.874420232E-1,6.198130453E-1,7.912371448E-1
4.222941958E0,1.936059515E-1,-4.024316937E-1,5.915019965E-1,7.411539276E-1
4.232953958E0,2.579504667E-1,-4.047454369E-1,5.791807437E-1,7.522018651E-1
4.242965958E0,3.207721111E-1,-5.105812097E-1,4.820538139E-1,7.719869160E-1
4.252978958E0,3.799862062E-1,-6.863134289E-1,3.880633307E-1,8.752192800E-1
4.262990958E0,4.244619923E-1,-8.919512326E-1,3.031126428E-1,1.033258079E0
4.273002958E0,4.780951758E-1,-1.105241287E0,1.839089656E-1,1.218177248E0
4.283014958E0,5.113027561E-1,-1.250713581E0,1.259232974E-1,1.357045190E0
4.293026958E0,5.954266477E-1,-1.327674633E0,1.543524599E-1,1.463242122E0
4.303038958E0,6.545253333E-1,-1.366282044E0,1.717982125E-1,1.524678544E0
4.313050958E0,6.772177926E-1,-1.339921042E0,1.759088051E-1,1.511607173E0
4.323062958E0,7.046122903E-1,-1.372328650E0,1.561370301E-1,1.550529966E0
4.333074958E0,6.570296958E-1,-1.366182641E0,1.479825032E-1,1.523168360E0
4.343086958E0,6.822513682E-1,-1.327614992E0,9.849054613E-3,1.492690691E0
4.353098958E0,7.964384998E-1,-1.268580918E0,-1.365558743E-1,1.504080894E0
4.363110958E0,8.237259934E-1,-1.104292284E0,-8.363623381E-2,1.380210484E0
4.373122958E0,8.135535923E-1,-8.700118947E-1,3.909448842E-2,1.191771171E0
4.383134958E0,8.785754344E-1,-5.435846490E-1,1.641348517E-1,1.046097182E0
4.393146958E0,1.039067178E0,-2.587661898E-1,2.823105884E-1,1.107393250E0
4.403158958E0,1.201477101E0,-5.723839402E-2,3.272674906E-1,1.246566272E0
4.413171958E0,1.355582516E0,7.992851436E-2,3.494155741E-1,1.402171091E0
4.423183958E0,1.438156896E0,1.457254779E-1,3.397419405E-1,1.484909343E0
4.433195958E0,1.489081466E0,1.537987286E-1,3.372638905E-1,1.534524224E0
4.443207958E0,1.483195659E0,1.766069627E-1,2.967999887E-1,1.522875443E0
4.453219958E0,1.341805015E0,2.644081682E-1,2.465326635E-1,1.389651298E0
4.463231958E0,1.187659254E0,2.844436526E-1,5.798449874E-2,1.222622140E0
4.473243958E0,9.446425393E-1,2.837700534E-1,-1.153070927E-1,9.930612750E-1
4.483255958E0,6.204457140E-1,3.570619780E-1,-8.822979729E-2,7.212701555E-1
4.493268583E0,3.426577277E-1,4.963432395E-1,-9.316016039E-2,6.102866091E-1
4.503280583E0,4.723238278E-2,6.500133294E-1,-5.503514489E-2,6.540467059E-1
4.513292583E0,-1.825413018E-1,7.870574462E-1,1.030864120E-1,8.144983480E-1
4.523304583E0,-3.299992732E-1,9.082386518E-1,2.646485070E-1,1.001916065E0
4.533316583E0,-3.646656972E-1,1.007043148E0,2.970572662E-1,1.111467495E0
4.543328583E0,-4.106677893E-1,1.052485954E0,3.160817671E-1,1.173150629E0
4.553340583E0,-3.125950724E-1,1.023043469E0,4.422424614E-1,1.157545685E0
4.563352583E0,-1.031773453E-1,8.482228303E-1,4.572288752E-1,9.691159779E-1
4.573365583E0,-5.104664946E-4,5.700894928E-1,4.435522377E-1,7.223163282E-1
4.583377583E0,-1.023847461E-3,4.162492490E-1,3.896140122E-1,5.701434592E-1
4.593389583E0,-3.795690805E-2,4.848604774E-1,1.791025543E-1,5.182741885E-1
4.603401583E0,-2.616216776E-1,6.396438771E-1,-9.250762026E-2,6.972430362E-1
4.613413583E0,-6.007122383E-1,7.272012538E-1,-1.629279864E-1,9.571950613E-1
4.623425583E0,-1.036521301E0,8.784248686E-1,4.135385255E-2,1.359307470E0
4.633437583E0,-1.420890068E0,1.171368619E0,1.306338143E-1,1.846103524E0
4.643449583E0,-1.660915347E0,1.520019377E0,8.646745563E-2,2.253125677E0
4.653461583E0,-1.670464143E0,1.799541428E0,1.890042293E-1,2.462625104E0
4.663473583E0,-1.490361422E0,1.933308181E0,4.396556532E-1,2.480353762E0
4.673485583E0,-1.077336912E0,1.837388701E0,6.938399649E-1,2.240104006E0
4.683497583E0,-5.417606100E-1,1.493322744E0,8.399747479E-1,1.796962703E0
4.693509583E0,-8.189844131E-2,9.029925299E-1,9.427401477E-1,1.307999178E0
4.703521583E0,1.695622373E-1,1.997502422E-1,1.003238364E0,1.036888966E0
4.713533583E0,2.093604335E-1,-4.087876171E-1,9.143454838E-1,1.023213942E0
4.723545583E0,-6.996018112E-2,-9.065295106E-1,4.722176278E-1,1.024538759E0
4.733558583E0,-4.320381200E-1,-1.224702242E0,-3.368579110E-2,1.299110177E0
4.743570583E0,-8.088520655E-1,-1.392445410E0,-3.320002270E-1,1.644192822E0
4.753582583E0,-1.118118610E0,-1.403912970E0,-4.802481937E-1,1.857901822E0
4.763594583E0,-1.189108194E0,-1.289544355E0,-5.634131420E-1,1.842372739E0
4.773606583E0,-1.164034383E0,-1.086751222E0,-5.743322325E-1,1.692885636E0
4.783618583E0,-1.142036646E0,-8.718999606E-1,-4.934254789E-1,1.519185948E0
4.793630583E0,-1.092901250E0,-5.055683917E-1,-4.371126992E-1,1.281054274E0
4.803642583E0,-1.020400527E0,-2.836250424E-2,-4.654833895E-1,1.121916420E0
4.813654583E0,-9.385190427E-1,3.494120657E-1,-4.899534023E-1,1.114881663E0
4.823666583E0,-7.631701085E-1,5.866178173E-1,-3.362137306E-1,1.019602251E0
4.833678583E0,-4.466796210E-1,5.985549080E-1,-1.508224958E-1,7.619305001E-1
4.843690583E0,-4.200365636E-3,4.268256927E-1,6.166711170E-2,4.312779239E-1
4.853702583E0,4.206524947E-1,6.414687932E-2,1.326335438E-1,4.457073035E-1
4.863714583E0,7.001248446E-1,-4.348059726E-1,1.256262223E-1,8.336743846E-1
4.873726583E0,8.040807375E-1,-9.797845978E-1,2.781107526E-2,1.267792233E0
4.883739583E0,7.804109162E-1,-1.407270441E0,-2.014014777E-1,1.621731743E0
4.893751583E0,5.941326954E-1,-1.605880476E0,-4.895780110E-1,1.780879668E0
4.903763583E0,3.131067403E-1,-1.634472776E0,-7.304423654E-1,1.817438620E0
4.913775583E0,-8.296701998E-2,-1.449052305E0,-6.405998969E-1,1.586506961E0
4.923787583E0,-3.834252461E-1,-1.244165284E0,-5.823090406E-1,1.426199843E0
4.933799583E0,-6.122323129E-1,-1.038179571E0,-5.723816379E-1,1.334266078E0
4.943811583E0,-7.217174426E-1,-8.255824113E-1,-5.031499833E-1,1.206491728E0
4.953823583E0,-6.603182430E-1,-6.635689294E-1,-5.105853027E-1,1.066321367E0
4.963835583E0,-3.569927250E-1,-5.346916187E-1,-4.928167838E-1,8.100662412E-1
4.973847583E0,3.138200641E-2,-4.960017622E-1,-4.293247926E-1,6.567513654E-1
4.983859583E0,4.086361742E-1,-5.018513167E-1,-3.266763371E-1,7.249522027E-1
4.993871583E0,7.579234019E-1,-5.425800973E-1,-2.016611306E-1,9.536814231E-1
5.003883583E0,9.307779870E-1,-6.487468225E-1,-4.452073652E-2,1.135430402E0
5.013895583E0,1.001331880E0,-7.560028839E-1,9.779700240E-2,1.258479300E0
5.023907583E0,1.028607679E0,-8.255736405E-1,1.320523306E-1,1.325535141E0
5.033919583E0,8.982241255E-1,-8.730273038E-1,-6.394524174E-3,1.252606939E0
5.043932583E0,7.324438673E-1,-8.521638536E-1,-2.038403696E-1,1.142019329E0
5.053944583E0,6.075663079E-1,-7.637048364E-1,-2.786005118E-1,1.014889226E0
5.063956583E0,4.735303277E-1,-6.184599996E-1,-2.397639084E-1,8.149910883E-1
5.073968583E0,3.882110094E-1,-4.110633534E-1,-1.519247051E-1,5.854587811E-1
5.083980583E0,3.734769030E-1,-1.761426938E-1,5.441067140E-2,4.164994200E-1
5.093992583E0,3.576250283E-1,-3.347998738E-2,2.326297206E-1,4.279406002E-1
5.104004583E0,3.136598138E-1,5.110524952E-2,2.282565880E-1,3.912739389E-1
5.114016583E0,3.098743264E-1,1.253876925E-1,1.366728278E-1,3.611421236E-1
5.124028583E0,2.610451056E-1,2.229847383E-1,7.112562256E-3,3.433909277E-1
5.134040583E0,1.204768718E-1,4.169322038E-1,-1.342519800E-2,4.341973919E-1
5.144052583E0,-1.089172919E-1,7.393406582E-1,5.291730622E-2,7.491914486E-1
5.154064583E0,-4.155882213E-1,9.898342073E-1,1.664556116E-1,1.086366788E0
5.164076583E0,-6.232035533E-1,1.106255779E0,2.906136346E-1,1.302551651E0
5.174088583E0,-7.082551056E-1,1.183755945E0,5.613748026E-1,1.489310277E0
5.184100583E0,-7.737354425E-1,1.309864014E0,8.575351059E-1,1.746360996E0
5.194112583E0,-7.513452843E-1,1.358325738E0,8.298298287E-1,1.760166495E0
5.204125583E0,-7.783936268E-1,1.336129707E0,6.915361619E-1,1.693918976E0
5.214137583E0,-7.499589095E-1,1.310917098E0,6.286552048E-1,1.635894058E0
5.224149583E0,-7.730024940E-1,1.321034535E0,5.057139874E-1,1.611958975E0
5.234161583E0,-8.543626991E-1,1.438843067E0,4.484253073E-1,1.732423230E0
5.244173583E0,-9.007746810E-1,1.612156878E0,4.005997610E-1,1.889689126E0
5.254185583E0,-9.166022167E-1,1.795377041E0,4.079426944E-1,2.056685582E0
5.264197583E0,-8.982668102E-1,1.940811912E0,4.991955113E-1,2.196094329E0
5.274209583E0,-7.697453025E-1,2.031763013E0,5.324100351E-1,2.236968756E0
5.284221583E0,-6.085012777E-1,2.084021333E0,5.965656853E-1,2.251512678E0
5.294233583E0,-3.599525490E-1,2.144350566E0,7.683200437E-1,2.306105131E0
5.304245583E0,7.238852978E-3,2.054669480E0,9.397118747E-1,2.259375463E0
5.314257583E0,2.419618402E-1,1.730847169E0,1.167583131E0,2.101815364E0
5.324269583E0,2.174801695E-1,1.295350056E0,1.286454687E0,1.838530677E0
5.334281583E0,1.123338566E-1,9.988400888E-1,1.208137665E0,1.571590607E0
5.344293583E0,-1.073086498E-1,7.769786006E-1,1.033792405E0,1.297666224E0
5.354306583E0,-3.518993251E-1,5.023927689E-1,8.792797315E-1,1.072084174E0
5.364318583E0,-4.398854488E-1,1.261431527E-1,7.548211616E-1,8.827039646E-1
5.374330583E0,-3.845570478E-1,-2.405778408E-1,7.059589040E-1,8.391303800E-1
5.384342583E0,-2.255548820E-1,-6.150376242E-1,6.730039966E-1,9.391914946E-1
5.394354583E0,7.617818333E-2,-9.284074527E-1,7.390114599E-1,1.189067472E0
5.404366583E0,4.028237495E-1,-1.146487547E0,8.122408193E-1,1.461655163E0
5.414378583E0,6.103359512E-1,-1.230211489E0,8.154760838E-1,1.597163587E0
5.424390583E0,7.734251015E-1,-1.181134638E0,8.698575282E-1,1.658287533E0
5.434402583E0,8.805216801E-1,-1.178020996E0,8.649207240E-1,1.706206246E0
5.444414583E0,9.004033828E-1,-1.198013796E0,8.053013438E-1,1.701315244E0
5.454426583E0,8.736216733E-1,-1.208232390E0,7.072189790E-1,1.650211811E0
5.464438583E0,8.261729070E-1,-1.237298314E0,5.725055623E-1,1.594124026E0
5.474450583E0,7.386161882E-1,-1.274614660E0,4.640373731E-1,1.544515163E0
5.484462583E0,6.372172096E-1,-1.336326174E0,3.531507754E-1,1.522014745E0
5.494474833E0,5.232214281E-1,-1.454615931E0,1.771875912E-1,1.555976739E0
5.504486833E0,3.658391603E-1,-1.515473167E0,4.342610121E-2,1.559609899E0
5.514498833E0,2.906581465E-1,-1.591799212E0,-1.200714040E-1,1.622567111E0
5.524511833E0,2.219987516E-1,-1.673863714E0,-2.797541857E-1,1.711538951E0
5.534523833E0,1.976780621E-1,-1.705321734E0,-3.682213891E-1,1.755786383E0
5.544535833E0,2.279237352E-1,-1.676739374E0,-3.705316240E-1,1.732252246E0
5.554547833E0,2.971526489E-1,-1.629954048E0,-2.569173002E-1,1.676620528E0
5.564559833E0,3.823334979E-1,-1.656362997E0,-9.412087619E-2,1.702520491E0
5.574571833E0,4.358606641E-1,-1.647290457E0,-2.560613592E-2,1.704170192E0
5.584583833E0,3.997147849E-1,-1.513223158E0,-1.584507734E-1,1.573125196E0
5.594595833E0,4.955956730E-1,-1.256507002E0,-3.044890773E-1,1.384607712E0
5.604607833E0,6.595748426E-1,-8.955466855E-1,-2.027568622E-1,1.130554370E0
5.614619833E0,9.017518969E-1,-5.300840127E-1,2.541611055E-2,1.046322858E0
5.624631833E0,1.178439656E0,-2.421396321E-1,2.817697209E-1,1.235615556E0
5.634643833E0,1.316218622E0,-6.329727888E-2,4.776848109E-1,1.401649309E0
5.644655833E0,1.339015308E0,2.625926077E-2,6.435749602E-1,1.485880302E0
5.654667833E0,1.291515452E0,6.930003047E-2,7.551047516E-1,1.497664129E0
5.664679833E0,1.230935520E0,1.331469476E-1,7.215095741E-1,1.433006082E0
5.674692833E0,1.184140472E0,2.539206022E-1,4.771865916E-1,1.301680212E0
5.684704833E0,1.042655468E0,4.313713181E-1,7.717911702E-2,1.131003208E0
5.694716833E0,9.184066674E-1,6.133495331E-1,-2.292523688E-1,1.127929566E0
5.704728833E0,7.989586497E-1,7.642000955E-1,-3.310459614E-1,1.154091911E0
5.714740833E0,7.236460005E-1,8.703147805E-1,-3.131932791E-1,1.174394049E0
5.724752833E0,7.247350444E-1,1.014631664E0,-2.756880685E-1,1.276997341E0
5.734764833E0,6.374801881E-1,1.197171212E0,-2.457520785E-1,1.378402693E0
5.744776833E0,5.714037276E-1,1.400346753E0,-5.860200126E-2,1.513574393E0
5.754788833E0,5.296986812E-1,1.563784617E0,3.033769369E-1,1.678702054E0
5.764800833E0,6.156170102E-1,1.672000791E0,5.994367047E-1,1.879865769E0
5.774812833E0,7.326871115E-1,1.676351704E0,6.766789716E-1,1.950610128E0
5.784824833E0,6.951224785E-1,1.608703512E0,7.868294048E-1,1.920995253E0
5.794836833E0,6.061937106E-1,1.557177848E0,7.861406028E-1,1.846697244E0
5.804848833E0,5.552066113E-1,1.602316014E0,6.485988879E-1,1.815585720E0
5.814860833E0,4.316727786E-1,1.668784238E0,5.017343358E-1,1.795249165E0
5.824872833E0,1.106846129E-1,1.743823895E0,3.980608634E-1,1.792100809E0
5.834885833E0,-3.037674944E-1,1.865514978E0,3.420287500E-1,1.920782259E0
5.844897833E0,-8.232493722E-1,2.018140755E0,3.520696253E-1,2.207846158E0
5.854909833E0,-1.355373771E0,2.229971344E0,5.103947566E-1,2.659006029E0
5.864921833E0,-1.805248603E0,2.384257146E0,5.625956281E-1,3.043044281E0
5.874933833E0,-2.152303656E0,2.391481381E0,5.197741656E-1,3.259104080E0
5.884945833E0,-2.423022724E0,2.293954502E0,5.442265636E-1,3.380746801E0
5.894957833E0,-2.476222739E0,2.068656020E0,5.557450668E-1,3.274121158E0
5.904969833E0,-2.320996997E0,1.774629951E0,5.904641157E-1,2.980769430E0
5.914981833E0,-1.987624721E0,1.254087424E0,5.229024625E-1,2.407657427E0
5.924993833E0,-1.461566224E0,4.432382423E-1,3.857559828E-1,1.575259866E0
5.935005833E0,-9.436350641E-1,-4.537310708E-1,2.836718202E-1,1.084798931E0
5.945017833E0,-5.191359785E-1,-1.232232286E0,1.097638957E-1,1.341620917E0
5.955029833E0,-1.957879131E-1,-1.777913747E0,-1.421089385E-1,1.794297954E0
5.965041833E0,-1.274111214E-1,-2.100102346E0,-3.489162219E-1,2.132699226E0
5.975053833E0,-2.434932991E-1,-2.207266606E0,-4.650816492E-1,2.268835780E0
5.985065833E0,-3.517611846E-1,-2.122519986E0,-5.386291337E-1,2.217870232E0
5.995078833E0,-3.787358888E-1,-1.973822368E0,-5.978713320E-1,2.096870465E0
6.005090833E0,-3.499695978E-1,-1.887310474E0,-7.101291382E-1,2.046632096E0
6.015102833E0,-2.728673351E-1,-1.739634365E0,-7.846659350E-1,1.927818699E0
6.025114833E0,-1.854800759E-1,-1.618543206E0,-8.163595980E-1,1.822231589E0
6.035126833E0,-1.715616561E-1,-1.541061752E0,-8.333954608E-1,1.760355850E0
6.045138833E0,-2.237317201E-1,-1.452786922E0,-8.046762764E-1,1.675753452E0
